# Chunk-averaged data for fix bin1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx vy vz c_peratom[1] c_peratom[2] c_peratom[3] temp
0 92 43672908
  34 828.43 547726 -0.0238525 0.0387626 6.53699 -4.75217e+06 -4.76235e+06 -8.93636e+06 3897.68
  35 848.755 552206 -0.0126797 -0.0208572 6.44402 -5.34106e+06 -5.32711e+06 -8.88745e+06 3830.31
  36 869.08 552370 0.00381067 0.00421229 6.41373 -5.38433e+06 -5.36273e+06 -8.90308e+06 3776.63
  37 889.405 552252 -0.0117171 -0.00376694 6.39724 -5.33814e+06 -5.27436e+06 -8.92504e+06 3747.65
  38 909.73 552529 -0.0348502 -0.0262011 6.37653 -5.37666e+06 -5.34677e+06 -8.93508e+06 3737.17
  39 930.055 553612 -0.0179692 0.0164405 6.33685 -5.4626e+06 -5.43455e+06 -8.9346e+06 3696.71
  40 950.38 555147 -0.00421975 -0.00211471 6.32001 -5.59473e+06 -5.61287e+06 -8.96111e+06 3669.19
  41 970.705 555168 0.0361272 0.0264994 6.29136 -5.68166e+06 -5.66358e+06 -8.99146e+06 3651.14
  42 991.03 550900 -0.0125259 -0.0191761 6.1766 -5.04959e+06 -5.04324e+06 -9.0413e+06 3517.28
  43 1011.36 543135 0.0100543 -0.000769513 6.02297 -3.95789e+06 -3.95467e+06 -9.09856e+06 3274.21
  44 1031.68 541237 -0.00275646 0.00590929 6.03349 -3.65667e+06 -3.65607e+06 -9.19697e+06 3204.13
  45 1052.01 541066 0.0029225 -0.00358925 6.07014 -3.67697e+06 -3.67793e+06 -9.28652e+06 3219.44
  46 1072.33 542444 -0.000674032 -0.00258537 6.09672 -3.69311e+06 -3.69287e+06 -9.34275e+06 3234.38
  47 1092.66 540934 -0.000735335 -0.00644269 6.1231 -3.7072e+06 -3.70634e+06 -9.38306e+06 3254.39
  48 1112.98 544449 -0.000199294 -0.00139883 6.14729 -3.72264e+06 -3.72327e+06 -9.44045e+06 3271.05
  49 1133.31 539575 -0.00263227 0.00136463 6.16661 -3.73175e+06 -3.73197e+06 -9.46712e+06 3286.88
  50 1153.63 545421 -0.000238527 -0.00110992 6.18751 -3.74576e+06 -3.7468e+06 -9.51673e+06 3304.46
  51 1173.96 542531 -0.000752092 -0.000268748 6.20507 -3.7522e+06 -3.75221e+06 -9.54291e+06 3318.76
  52 1194.28 538900 0.00143593 -0.000579299 6.21789 -3.76342e+06 -3.76286e+06 -9.57808e+06 3331.68
  53 1214.61 548795 -0.00142207 0.00147106 6.23127 -3.76744e+06 -3.76631e+06 -9.60387e+06 3345.24
  54 1234.93 542072 -0.0012036 0.000890083 6.24114 -3.77118e+06 -3.77069e+06 -9.62839e+06 3357.71
  55 1255.26 538359 -0.000406922 -4.00003e-05 6.2469 -3.77051e+06 -3.77006e+06 -9.64145e+06 3364.97
  56 1275.58 547032 0.000651455 -0.00104554 6.24642 -3.76515e+06 -3.76579e+06 -9.64774e+06 3369.95
  57 1295.91 545759 -0.00104144 -0.000308785 6.24739 -3.75774e+06 -3.7575e+06 -9.64752e+06 3378.43
  58 1316.23 538328 0.00198133 0.00277069 6.22426 -3.73957e+06 -3.73967e+06 -9.61454e+06 3363.23
  59 1336.56 539661 0.000789711 0.000334246 6.2043 -3.72092e+06 -3.72119e+06 -9.58805e+06 3354.6
  60 1356.88 546043 -0.000479576 -0.00129053 6.15705 -3.68745e+06 -3.68733e+06 -9.52632e+06 3323.45
  61 1377.21 544652 0.00302568 -0.00088925 6.09418 -3.64446e+06 -3.64453e+06 -9.4342e+06 3281.59
  62 1397.53 539628 0.000746107 -0.00276177 6.0052 -3.5799e+06 -3.57973e+06 -9.28655e+06 3222.21
  63 1417.86 538210 -0.000621213 0.00179451 5.77472 -3.43142e+06 -3.43104e+06 -8.90588e+06 3058.63
  64 1438.18 536330 -0.000917203 -0.000494001 5.40825 -3.14739e+06 -3.14725e+06 -8.20238e+06 2841.87
  65 1458.51 509529 0.000201146 -0.000258435 3.45313 -2.06021e+06 -2.06103e+06 -5.26312e+06 1672.76
  66 1478.83 498915 -0.00194798 0.00145479 2.88525 -1.6705e+06 -1.67025e+06 -4.32804e+06 1542.74
  67 1499.16 476271 0.000316037 0.00160521 4.64185e-05 -715.902 -945.138 -2823.6 299.907
  68 1519.48 486919 0.000164303 -0.00102744 -0.00166015 -852.873 -1116.5 -2659.92 300.048
  69 1539.81 470410 -0.001295 0.000832274 0.000280457 -387.295 -451.576 -172.918 300.526
  70 1560.13 470686 -0.000390481 -0.00069531 0.00325193 -623.625 -1078.6 -1615.3 299.951
  71 1580.46 491513 0.000393774 0.00023723 -0.00203796 -1924.62 -2508.4 -4955.53 300.47
  72 1600.78 471401 0.00171126 -0.000848904 -0.00425376 77.2855 -1406.57 -1664.46 300.204
  73 1621.11 470403 -0.000487439 -0.00111749 0.000918153 2288.67 2762.75 6002.62 300.849
  74 1641.43 481877 -0.00102372 0.00193581 -0.000190015 754.97 470.19 1157.63 300.528
  75 1661.76 481317 -0.00206305 0.00041594 -0.0030744 506.313 406.44 275.929 300.336
  76 1682.08 470403 -0.00273691 -0.000970385 -0.000180002 585.052 1325.32 1903.39 299.568
  77 1702.41 471564 -0.000446669 -0.000955452 -0.00292006 411.871 499.754 1068.29 301.029
  78 1722.73 491358 0.000591453 0.000325528 0.00109572 -128.748 -212.086 -622.67 300.79
  79 1743.06 470678 -0.00175039 -0.000216825 -0.00409184 -206.495 94.3303 -82.5133 300.935
  80 1763.38 470412 -0.000345238 8.98275e-05 0.000438876 308.16 484.648 1095.85 300.691
  81 1783.71 486653 -0.00151687 -0.0011506 -0.0011392 925.948 613.972 1001.75 301.124
  82 1804.03 476535 0.00175117 0.00101296 -0.000953637 -1672.43 -2079.95 -4542.01 300.406
  83 1824.36 470400 -0.000441044 -0.0027548 -1.06504e-05 -762.304 -129.126 -918.484 300.513
  84 1844.68 474225 0.0021715 0.000392561 0.00108304 -123.43 -291.746 -2678.11 300.512
  85 1865.01 142319 0.00318936 0.00652618 0.00128361 348940 349423 3441.41 299.532
28400 85 43415855
  1 157.603 362457 -0.00616561 0.025066 -0.149797 -335612 -349271 -1982.14 1343.46
  2 177.928 478804 -0.0241567 0.0194823 -0.136134 -630952 -662125 -1445.94 1305.18
  3 198.253 479592 -0.0215648 0.0248204 -0.098377 -713152 -733443 -14921.5 1304.81
  4 218.578 480173 0.0120343 0.0210789 -0.0446371 -797240 -816624 -29803 1321.67
  5 238.903 481213 0.0160437 0.00566924 0.015278 -872539 -862461 -59095.9 1333.9
  6 259.228 481885 0.0129826 -0.0044886 0.0742466 -964519 -938802 -76455.5 1335.2
  7 279.553 483331 -0.0101452 -0.00426542 0.144295 -1.09125e+06 -1.03851e+06 -124110 1347.55
  8 299.878 484603 -0.0169965 -0.0238362 0.229812 -1.20836e+06 -1.161e+06 -162897 1356.43
  9 320.203 486320 -0.0698709 -0.0268 0.323089 -1.33513e+06 -1.28033e+06 -242661 1360.46
  10 340.528 488073 -0.0713873 0.0120752 0.443322 -1.47083e+06 -1.44787e+06 -338061 1365.62
  11 360.853 490552 -0.0328279 0.0105595 0.56759 -1.63921e+06 -1.64185e+06 -459369 1372.22
  12 381.178 492433 -0.019078 -0.0136353 0.719374 -1.76458e+06 -1.77975e+06 -584862 1378.98
  13 401.503 495381 -0.0106816 -0.0224923 0.894155 -2.01525e+06 -2.01621e+06 -763473 1398.76
  14 421.828 497719 -0.0138886 0.0301244 1.08821 -2.17307e+06 -2.18431e+06 -925231 1418.17
  15 442.153 500013 0.0148923 0.00516896 1.27919 -2.34381e+06 -2.36762e+06 -1.13978e+06 1442.39
  16 462.478 503276 0.0440259 -0.0175514 1.46034 -2.60096e+06 -2.57166e+06 -1.35109e+06 1459.93
  17 482.803 505596 0.0315998 0.00865478 1.66965 -2.78629e+06 -2.75633e+06 -1.53057e+06 1488.36
  18 503.128 507863 0.0255936 0.0246747 1.84374 -2.93026e+06 -2.91527e+06 -1.7108e+06 1505.3
  19 523.453 509813 -0.00211149 0.00766034 2.0396 -3.06704e+06 -3.08548e+06 -1.87914e+06 1549.92
  20 543.778 511114 -0.043424 0.0215134 2.19478 -3.18822e+06 -3.17966e+06 -1.98642e+06 1575.89
  21 564.103 511987 0.000988 -0.0284994 2.27577 -3.25242e+06 -3.26758e+06 -2.00051e+06 1581.55
  22 584.428 514087 0.0427102 -0.0190902 2.46348 -3.39774e+06 -3.42778e+06 -2.15098e+06 1607.53
  23 604.753 521358 0.0359326 0.00491506 3.11747 -3.91796e+06 -3.92838e+06 -3.01312e+06 1847.67
  24 625.078 529942 -0.0405799 0.00391625 3.93918 -4.52729e+06 -4.51869e+06 -4.12397e+06 2242.85
  25 645.403 539043 -0.0227511 -0.0186856 4.80955 -5.20068e+06 -5.14637e+06 -5.33582e+06 2767.78
  26 665.728 546832 0.045225 -0.0713343 5.63918 -5.67423e+06 -5.6808e+06 -6.56827e+06 3351.61
  27 686.053 552085 0.0214176 0.0258816 6.34289 -5.90456e+06 -5.95217e+06 -7.73181e+06 3923.31
  28 706.378 552647 0.0217616 0.0358627 6.77474 -5.61747e+06 -5.6256e+06 -8.61282e+06 4271.96
  29 726.703 547377 0.0363477 0.00110391 6.86471 -4.7275e+06 -4.73114e+06 -9.02468e+06 4253.6
  30 747.028 544887 0.0415581 -0.0304566 6.80377 -4.36982e+06 -4.30068e+06 -9.07005e+06 4118.09
  31 767.353 543203 0.0270619 -0.00391372 6.73483 -4.24842e+06 -4.14934e+06 -8.95982e+06 4023.08
  32 787.678 543868 -0.0354609 0.0348244 6.67064 -4.29358e+06 -4.22038e+06 -8.89582e+06 3970.26
  33 808.003 544473 -0.0808507 0.00672159 6.61504 -4.3755e+06 -4.41072e+06 -8.84299e+06 3933.55
  34 828.328 548330 -0.0258573 0.0602294 6.50921 -4.88033e+06 -4.8886e+06 -8.8053e+06 3891.45
  35 848.653 552723 -0.0173365 -0.0269278 6.41796 -5.43919e+06 -5.4154e+06 -8.77793e+06 3817.88
  36 868.978 552800 -0.00253761 -0.00845501 6.39541 -5.45178e+06 -5.41947e+06 -8.80989e+06 3768.17
  37 889.303 552128 -0.0110338 -1.2306e-05 6.38677 -5.41007e+06 -5.32845e+06 -8.83457e+06 3747.07
  38 909.628 552713 -0.0241573 -0.0186967 6.36146 -5.46141e+06 -5.4198e+06 -8.84393e+06 3728.92
  39 929.953 553741 -0.0246878 0.0122509 6.32828 -5.54204e+06 -5.50451e+06 -8.84865e+06 3705.48
  40 950.278 554878 -0.0116002 -0.00434884 6.29391 -5.66226e+06 -5.66716e+06 -8.83279e+06 3654.97
  41 970.603 556321 0.0393428 0.0189702 6.26459 -5.80554e+06 -5.79259e+06 -8.85243e+06 3638.43
  42 990.928 553592 -0.0109123 -0.00175297 6.18262 -5.45892e+06 -5.43291e+06 -8.90023e+06 3556.31
  43 1011.25 544673 0.00193366 -0.0054751 6.02733 -4.2758e+06 -4.28273e+06 -8.9779e+06 3325.28
  44 1031.58 541234 0.000363133 0.00317115 5.96686 -3.66899e+06 -3.66394e+06 -9.06475e+06 3163.07
  45 1051.9 540270 0.000760997 -0.0017007 6.01198 -3.64385e+06 -3.64303e+06 -9.17547e+06 3171.87
  46 1072.23 542399 0.00195935 -0.00160176 6.06151 -3.66988e+06 -3.67062e+06 -9.2734e+06 3206.35
  47 1092.55 540859 -0.000475065 -0.00771832 6.09173 -3.68903e+06 -3.68781e+06 -9.32795e+06 3226.52
  48 1112.88 542522 -0.00163976 -0.00159813 6.11723 -3.70177e+06 -3.70373e+06 -9.37514e+06 3245.87
  49 1133.2 542674 -0.00253655 -0.000151438 6.14119 -3.71874e+06 -3.71852e+06 -9.42859e+06 3263.99
  50 1153.53 540417 8.03305e-05 -0.000752785 6.16258 -3.72935e+06 -3.73037e+06 -9.46178e+06 3281.66
  51 1173.85 546560 -0.000471483 0.00133503 6.18169 -3.74178e+06 -3.74255e+06 -9.50895e+06 3297.28
  52 1194.18 539296 0.000129874 -0.00319795 6.19836 -3.75052e+06 -3.7504e+06 -9.53439e+06 3311.87
  53 1214.5 542293 -0.000300925 0.00307174 6.21354 -3.75865e+06 -3.75788e+06 -9.56914e+06 3326.92
  54 1234.83 548188 -0.00125591 0.00121112 6.22671 -3.764e+06 -3.76414e+06 -9.59896e+06 3339.65
  55 1255.15 538680 3.80868e-05 -0.00116763 6.23308 -3.76767e+06 -3.76673e+06 -9.6157e+06 3347.97
  56 1275.48 540794 0.00143119 0.000607107 6.24943 -3.7669e+06 -3.76721e+06 -9.63652e+06 3366.61
  57 1295.8 549707 -0.00319325 -0.00031862 6.24722 -3.76011e+06 -3.75959e+06 -9.63606e+06 3370.52
  58 1316.13 540805 0.00130674 -0.000375135 6.24408 -3.75566e+06 -3.75601e+06 -9.64449e+06 3374.21
  59 1336.45 538349 0.00275941 0.00304388 6.22263 -3.73997e+06 -3.74037e+06 -9.61547e+06 3361.81
  60 1356.78 544038 -0.00115001 -0.00170352 6.19928 -3.71908e+06 -3.71956e+06 -9.58454e+06 3348.41
  61 1377.1 547178 0.00375525 -0.00118858 6.15672 -3.68736e+06 -3.68729e+06 -9.52213e+06 3322.39
  62 1397.43 540716 0.000854668 -0.00150599 6.09727 -3.64773e+06 -3.64774e+06 -9.4406e+06 3285.32
  63 1417.75 538063 -0.000735369 1.29292e-05 6.02199 -3.58613e+06 -3.58675e+06 -9.31025e+06 3236.59
  64 1438.08 537786 -0.000456514 7.03233e-05 5.82087 -3.46046e+06 -3.45906e+06 -8.98984e+06 3099.51
  65 1458.4 536181 -0.00234131 -6.71623e-05 5.47211 -3.18655e+06 -3.18607e+06 -8.31595e+06 2891.38
  66 1478.73 515166 5.51998e-05 3.37885e-05 3.43864 -2.05702e+06 -2.05759e+06 -5.25034e+06 1657.04
  67 1499.05 493260 0.000722374 0.000653335 2.90551 -1.68041e+06 -1.68005e+06 -4.35235e+06 1552.61
  68 1519.38 491690 -0.00011806 0.00067544 0.00113195 -671.217 -957.79 -2110.73 300.62
  69 1539.7 471087 -0.000707571 0.00137918 0.00114853 -349.727 -1139.75 -2004.38 299.903
  70 1560.03 470402 -0.00170493 -0.000768407 -0.0055249 -651.042 -348.12 -1841.19 300.084
  71 1580.35 483876 0.000946913 0.000359559 0.0021549 -2527.18 -3205.22 -5483.87 300.408
  72 1600.68 479322 0.0018721 -0.00163727 0.00220152 1521.56 1034.89 2040.42 300.541
  73 1621 470400 0.00022416 -0.000462699 -0.00110265 546.112 446.419 1320.18 300.634
  74 1641.33 472189 -0.00164696 0.000338337 -0.00130943 706.317 609.735 1565.36 300.547
  75 1661.65 490871 -0.00394266 0.00135683 -0.00196552 341.26 117.632 690.765 300.37
  76 1681.98 470540 -0.000262986 -0.000938082 -0.0016198 -22.1147 893.261 792.027 300.476
  77 1702.3 470426 -0.00033958 -9.94356e-06 -0.00252986 1638.57 1233.63 3216.56 300.716
  78 1722.63 488224 0.000557539 -0.000288546 -0.00310764 -893.468 -652.343 -1984.06 300.782
  79 1742.95 474950 -0.00360932 -0.000750922 0.000316373 -350.016 434.352 901.336 300.804
  80 1763.28 470400 -0.000711305 -0.00109317 -0.00122209 1234.46 799.294 2235.16 301.012
  81 1783.6 475080 0.000129129 -0.000353217 -0.00201195 -778.575 -1121.9 -1708.04 300.523
  82 1803.93 488094 0.00101826 0.000990791 -0.00135777 -203.238 323.421 -62.5979 300.337
  83 1824.25 470426 -0.00037874 -0.00164093 0.00109002 -580.478 -847.951 -1758.95 300.535
  84 1844.58 470665 0.0025126 0.00120683 0.00164893 -91.3731 357.081 -645.328 300.218
  85 1864.9 145879 0.00249787 0.00364674 0.00108862 340096 339932 -1824 300.563
28800 85 43415855
  1 157.88 370408 -0.00628655 0.0203996 -0.153778 -329632 -341391 -4489.5 1346.42
  2 178.205 478448 -0.020456 0.016384 -0.132397 -613354 -638656 -2314.92 1309.36
  3 198.53 479076 -0.0120824 0.0274597 -0.106861 -676611 -701026 4212.31 1313.61
  4 218.855 479916 0.0108719 0.0209289 -0.0574128 -758667 -778634 -15091.1 1328.91
  5 239.18 480404 0.00510448 -0.00116011 9.68706e-05 -823822 -815507 -35578.4 1336.69
  6 259.505 481611 0.0163473 -0.00382942 0.0570036 -917874 -896162 -67515.8 1341.44
  7 279.83 482431 -0.0174392 0.00104265 0.118428 -1.03435e+06 -978027 -94092 1356.78
  8 300.155 483915 -0.0277131 -0.0135588 0.193618 -1.15092e+06 -1.10167e+06 -153292 1359.55
  9 320.48 485339 -0.0636938 -0.021857 0.273412 -1.25571e+06 -1.19822e+06 -204956 1366.53
  10 340.805 487152 -0.0711207 -0.00340451 0.36736 -1.38067e+06 -1.36365e+06 -293065 1367.62
  11 361.13 489200 -0.0297338 0.00520568 0.50362 -1.53071e+06 -1.53507e+06 -401251 1374.13
  12 381.455 490961 -0.029256 -0.00851945 0.628772 -1.64942e+06 -1.67172e+06 -518467 1378.47
  13 401.78 493491 0.00897901 -0.0158355 0.792245 -1.86591e+06 -1.87172e+06 -652631 1394.14
  14 422.105 495801 -0.0137693 0.0269657 0.96527 -2.04279e+06 -2.04925e+06 -823558 1409.63
  15 442.43 498432 -0.00174023 0.0090348 1.13543 -2.19263e+06 -2.2205e+06 -1.03018e+06 1426.35
  16 462.755 501199 0.0463584 -0.0275687 1.35806 -2.4385e+06 -2.41182e+06 -1.22377e+06 1452.43
  17 483.08 503608 0.0381042 0.00829821 1.54026 -2.62728e+06 -2.60012e+06 -1.40615e+06 1468.85
  18 503.405 505857 0.0400022 0.0291515 1.744 -2.7742e+06 -2.76109e+06 -1.58567e+06 1491.75
  19 523.73 507901 -0.012061 0.0159547 1.92363 -2.89975e+06 -2.91163e+06 -1.75596e+06 1527.05
  20 544.055 509589 -0.0378317 0.0235206 2.12628 -3.03988e+06 -3.03715e+06 -1.92795e+06 1565.7
  21 564.38 511248 0.0201742 -0.0298826 2.29377 -3.15616e+06 -3.18034e+06 -2.04858e+06 1602.02
  22 584.705 511702 0.0431434 -0.0233905 2.33828 -3.20954e+06 -3.23904e+06 -2.03183e+06 1582.21
  23 605.03 514252 0.00669713 0.00679935 2.58177 -3.39414e+06 -3.40103e+06 -2.26274e+06 1636.55
  24 625.355 521121 -0.0442014 0.000446312 3.26462 -3.86312e+06 -3.84837e+06 -3.09792e+06 1898.13
  25 645.68 529457 -0.012061 -0.0161603 4.07257 -4.46135e+06 -4.42995e+06 -4.1674e+06 2304.16
  26 666.005 537645 0.0386293 -0.069969 4.88946 -4.98277e+06 -4.98493e+06 -5.34657e+06 2793.13
  27 686.33 544340 0.0335384 0.0233518 5.66423 -5.34765e+06 -5.39202e+06 -6.52874e+06 3339.04
  28 706.655 548428 0.0188407 0.0138548 6.31461 -5.45582e+06 -5.4846e+06 -7.57024e+06 3860.81
  29 726.98 547138 0.050417 0.0142723 6.65267 -4.9836e+06 -4.99775e+06 -8.32142e+06 4104.8
  30 747.305 544932 0.0390544 -0.0163292 6.76946 -4.54453e+06 -4.50975e+06 -8.71097e+06 4129.72
  31 767.63 544284 0.035576 -0.0283848 6.77278 -4.41442e+06 -4.3104e+06 -8.84162e+06 4098.21
  32 787.955 544314 -0.0462639 0.031833 6.71171 -4.45262e+06 -4.376e+06 -8.75909e+06 4041.67
  33 808.28 545502 -0.0824325 0.0205199 6.5971 -4.54848e+06 -4.57131e+06 -8.70264e+06 3947.04
  34 828.605 549098 -0.021311 0.078323 6.47597 -5.03455e+06 -5.05298e+06 -8.68197e+06 3882.28
  35 848.93 552698 -0.0205232 -0.0339216 6.38717 -5.53437e+06 -5.50385e+06 -8.66146e+06 3802.13
  36 869.255 552922 -0.0140624 -0.0177544 6.37054 -5.5064e+06 -5.46958e+06 -8.69708e+06 3755.01
  37 889.58 552562 -0.014926 -0.00427717 6.36958 -5.4775e+06 -5.38219e+06 -8.7441e+06 3737.79
  38 909.905 553132 -0.0116945 -0.00482006 6.34505 -5.5384e+06 -5.48369e+06 -8.76049e+06 3720.64
  39 930.23 553934 -0.0292615 0.00359901 6.32006 -5.60905e+06 -5.57356e+06 -8.76175e+06 3709.35
  40 950.555 555319 -0.0109204 -0.000712903 6.28529 -5.74594e+06 -5.73743e+06 -8.75528e+06 3659.91
  41 970.88 556264 0.0293085 0.014288 6.24815 -5.88972e+06 -5.88564e+06 -8.73734e+06 3630.18
  42 991.205 555194 0.000117145 0.0143969 6.17377 -5.78977e+06 -5.74323e+06 -8.74867e+06 3572.3
  43 1011.53 547407 -0.0100947 -0.00931626 6.02214 -4.68252e+06 -4.69957e+06 -8.8304e+06 3369.95
  44 1031.85 541264 0.000217106 -0.00389105 5.92178 -3.75476e+06 -3.74735e+06 -8.93359e+06 3154.01
  45 1052.18 540052 0.0031926 -0.00333967 5.943 -3.6094e+06 -3.60829e+06 -9.04497e+06 3116.28
  46 1072.5 541736 0.000887912 -0.00138545 5.99839 -3.63269e+06 -3.63262e+06 -9.15345e+06 3152.52
  47 1092.83 540218 -0.000355488 -0.00562512 6.05222 -3.66517e+06 -3.66497e+06 -9.25344e+06 3192.94
  48 1113.15 543472 -0.000644588 -0.00355556 6.0862 -3.68377e+06 -3.68464e+06 -9.32021e+06 3217.55
  49 1133.48 539876 -0.00372419 0.00163056 6.11028 -3.69909e+06 -3.69875e+06 -9.36326e+06 3236
  50 1153.8 543558 0.000903275 -0.00343631 6.13729 -3.71571e+06 -3.71636e+06 -9.41798e+06 3259.9
  51 1174.13 542590 0.000264566 0.00312832 6.15894 -3.72662e+06 -3.72641e+06 -9.45848e+06 3276.89
  52 1194.45 539908 0.000817339 -0.00176453 6.17363 -3.73856e+06 -3.73736e+06 -9.49195e+06 3289.57
  53 1214.78 547486 -0.00165279 0.00165318 6.19742 -3.74907e+06 -3.74904e+06 -9.53558e+06 3309.82
  54 1235.1 539918 -4.20033e-05 0.00119568 6.20731 -3.75508e+06 -3.75511e+06 -9.55976e+06 3318.74
  55 1255.43 540007 -0.00124781 -0.00111076 6.22559 -3.75904e+06 -3.75823e+06 -9.58414e+06 3337.14
  56 1275.75 549688 0.00145747 0.000877295 6.23414 -3.76158e+06 -3.76094e+06 -9.60689e+06 3347.34
  57 1296.08 540493 -0.00352272 -0.00154761 6.24607 -3.7666e+06 -3.76584e+06 -9.63378e+06 3363.14
  58 1316.4 538742 0.00178071 0.000805355 6.23941 -3.75608e+06 -3.75718e+06 -9.62549e+06 3362.92
  59 1336.73 547353 0.00166708 0.00297746 6.23877 -3.75379e+06 -3.75339e+06 -9.63885e+06 3368.26
  60 1357.05 545261 -8.87027e-05 -0.00154074 6.21931 -3.73767e+06 -3.7383e+06 -9.61217e+06 3357.68
  61 1377.38 538445 0.00417194 -0.00188866 6.19659 -3.71789e+06 -3.71653e+06 -9.57845e+06 3345.6
  62 1397.7 538915 -7.2278e-05 -0.000428578 6.15851 -3.68977e+06 -3.68979e+06 -9.52767e+06 3323.36
  63 1418.03 542536 -0.000829547 -0.00121692 6.1011 -3.64917e+06 -3.64934e+06 -9.44914e+06 3289.61
  64 1438.35 543332 -0.000525399 -0.000835396 6.01959 -3.58845e+06 -3.58817e+06 -9.31431e+06 3235.52
  65 1458.68 539322 -0.00056186 0.00183176 5.83716 -3.46645e+06 -3.46665e+06 -9.0202e+06 3113.63
  66 1479 533220 -0.00149029 -0.000366704 5.49392 -3.20477e+06 -3.2043e+06 -8.37322e+06 2920.07
  67 1499.33 506933 0.000496603 -0.000621511 3.50612 -2.09188e+06 -2.09148e+06 -5.34252e+06 1693.86
  68 1519.65 511754 7.78401e-05 0.00128533 2.75774 -1.59635e+06 -1.59626e+06 -4.13065e+06 1483.48
  69 1539.98 470403 -0.000456327 0.000486856 -6.61112e-05 -1578.74 -2271.98 -3585.08 300.318
  70 1560.3 483315 -0.000266765 0.00179416 -0.00142386 -1258.59 -1173.95 -3766.99 300.466
  71 1580.63 479882 0.00110495 -0.00073803 0.000866467 1515.19 491.221 2295.87 300.741
  72 1600.95 470400 0.00150016 -0.00175804 0.00148597 -1680.26 -1659.03 -3489.79 300.488
  73 1621.28 472171 -0.00113307 -0.000264207 0.000213334 467.319 -126.349 330.707 300.319
  74 1641.6 490873 -0.00168374 0.00146663 -0.00299195 317.53 945.13 1039.74 301.093
  75 1661.93 470556 -0.00313314 -0.00130257 0.000771031 -230.465 457.711 790.319 300.449
  76 1682.25 470421 -0.00118943 0.000724585 -0.00105385 1662.98 1369.12 3172.16 299.723
  77 1702.58 488054 -8.06117e-05 0.000199363 -0.00362441 -707 -747.847 -1861.29 301.525
  78 1722.9 475125 -0.00142698 -0.00129964 -0.00317029 86.0546 455.727 627.431 300.51
  79 1743.23 470400 -0.000950736 0.000508349 -0.000560851 1078.25 1459.11 2474.66 300.575
  80 1763.55 474988 -0.000339172 -0.00179035 -0.000841153 -315.029 -295.302 -748.015 301.384
  81 1783.88 488189 0.000127262 -2.1788e-05 -0.00282686 -252.423 -687.148 -662.929 300.809
  82 1804.2 470423 -5.78839e-05 -0.00117525 -0.000418661 239.576 373.938 165.073 300.446
  83 1824.53 470561 -0.000859179 0.000524363 0.000541659 961.526 878.383 1943.66 300.457
  84 1844.85 489992 0.00363808 0.000858064 0.00198039 -48.5218 762.787 3237.84 300.256
  85 1865.18 126391 0.000996353 0.004395 0.00251838 396573 395561 -9002.75 300.052
29200 85 43415855
  1 157.853 371165 -0.00831173 0.0140785 -0.151506 -316944 -329533 4173.35 1349.84
  2 178.178 478305 -0.014214 0.0125894 -0.134854 -592956 -620665 -2316.95 1314.75
  3 198.503 478769 0.00334193 0.0306608 -0.101413 -650855 -675606 2697.93 1319.17
  4 218.828 479401 -0.000212152 0.0197706 -0.0690187 -718170 -738234 6872.02 1331.73
  5 239.153 479867 -0.00408281 -0.00491427 -0.0236293 -783252 -775185 -20327.4 1343.86
  6 259.478 480972 0.0164317 -0.00164481 0.0417261 -867899 -850808 -51467.6 1350.03
  7 279.803 481976 -0.0204313 0.0068566 0.0931468 -984032 -931418 -80024.5 1362.08
  8 300.128 483179 -0.0455438 -0.00533517 0.15533 -1.09021e+06 -1.04149e+06 -127492 1365.77
  9 320.453 484480 -0.0536947 -0.0132775 0.232491 -1.18953e+06 -1.13381e+06 -187026 1373.45
  10 340.778 486170 -0.0615963 -0.0192587 0.310817 -1.29451e+06 -1.28663e+06 -252782 1372.09
  11 361.103 487848 -0.0417464 -0.0100317 0.422236 -1.42904e+06 -1.42672e+06 -346235 1376.08
  12 381.428 489678 -0.0263191 0.000216033 0.562022 -1.54339e+06 -1.56923e+06 -454794 1380.06
  13 401.753 491885 0.0273797 0.00393399 0.697368 -1.73735e+06 -1.74541e+06 -573088 1392.41
  14 422.078 494407 -0.0137406 0.0111263 0.840688 -1.91457e+06 -1.92205e+06 -732449 1398.38
  15 442.403 496215 -0.0136963 0.00967158 1.02111 -2.03305e+06 -2.07347e+06 -903151 1417.71
